name,manufacturer,approval_status,generic_name,brand_price,generic_price
HYDROCORTISONE ACETATE,AKORN,Approved,HYDROCORTISONE ACETATE,0,0
SERPIVITE,VITARINE,Approved,RESERPINE,0,0
HYDROCORTISONE,PANRAY,Approved,HYDROCORTISONE,0,0
NOLUDAR,ROCHE,Approved,METHYPRYLON,0,0
RESERPINE,BUNDY,Approved,RESERPINE,0,0
RESERPINE,VALEANT PHARM INTL,Approved,RESERPINE,0,0
RAUWOLFIA SERPENTINA,VALEANT PHARM INTL,Approved,RAUWOLFIA SERPENTINA ROOT,0,0
MILTOWN,MEDPOINTE PHARM HLC,Approved,MEPROBAMATE,0,0
VALMID,DISTA,Approved,ETHINAMATE,0,0
METICORTEN,SCHERING,Approved,PREDNISONE,0,0
PLAQUENIL,CONCORDIA PHARMS INC,Approved,HYDROXYCHLOROQUINE SULFATE,0,0
MYLAXEN,MEDPOINTE PHARM HLC,Approved,HEXAFLUORENIUM BROMIDE,0,0
CORTRIL,PFIPHARMECS,Approved,HYDROCORTISONE,0,0
KEMADRIN,MONARCH PHARMS,Approved,PROCYCLIDINE HYDROCHLORIDE,0,0
MESTINON,VALEANT PHARMS LLC,Approved,PYRIDOSTIGMINE BROMIDE,0,0
MESTINON,VALEANT PHARM INTL,Approved,PYRIDOSTIGMINE BROMIDE,0,0
RESERPINE,SANDOZ,Approved,RESERPINE,0,0
CORTROPHIN-ZINC,ANI PHARMS,Approved,CORTICOTROPIN-ZINC HYDROXIDE,0,0
RESERPINE,CYCLE PHARMS LTD,Approved,RESERPINE,0,0
SOLU-CORTEF,PHARMACIA AND UPJOHN,Approved,HYDROCORTISONE SODIUM SUCCINATE,0,0
CORTEF,PHARMACIA AND UPJOHN,Approved,HYDROCORTISONE CYPIONATE,0,0
DYCLONE,ASTRAZENECA,Approved,DYCLONINE HYDROCHLORIDE,0,0
RAUSERPIN,FERNDALE LABS,Approved,RAUWOLFIA SERPENTINA ROOT,0,0
DELTASONE,PHARMACIA AND UPJOHN,Approved,PREDNISONE,0,0
DELTA-CORTEF,PHARMACIA AND UPJOHN,Approved,PREDNISOLONE,0,0
STERANE,PFIZER,Approved,PREDNISOLONE,0,0
STILPHOSTROL,BAYER PHARMS,Approved,DIETHYLSTILBESTROL DIPHOSPHATE,0,0
PLACIDYL,ABBVIE,Approved,ETHCHLORVYNOL,0,0
EQUANIL,WYETH AYERST,Approved,MEPROBAMATE,0,0
RENOGRAFIN-76,BRACCO,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
RENOGRAFIN-60,BRACCO,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
RENO-DIP,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
RENO-60,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
DIATRIZOATE MEGLUMINE,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
CYSTOGRAFIN,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
RENOVIST II,BRACCO,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
RENOVIST,BRACCO,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
RENO-30,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
CYSTOGRAFIN DILUTE,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
FLORINEF,CASPER PHARMA LLC,Approved,FLUDROCORTISONE ACETATE,0,0
BIPHETAMINE 20,UCB INC,Approved,AMPHETAMINE RESIN COMPLEX; DEXTROAMPHETAMINE RESIN COMPLEX,0,0
BIPHETAMINE 12.5,UCB INC,Approved,AMPHETAMINE RESIN COMPLEX; DEXTROAMPHETAMINE RESIN COMPLEX,0,0
BIPHETAMINE 7.5,UCB INC,Approved,AMPHETAMINE RESIN COMPLEX; DEXTROAMPHETAMINE RESIN COMPLEX,0,0
MEPHYTON,VALEANT PHARMS,Approved,PHYTONADIONE,0,0
SERPALAN,LANNETT,Approved,RESERPINE,0,0
DILANTIN,PARKE DAVIS,Approved,PHENYTOIN SODIUM,0,0
MYTELASE,SANOFI AVENTIS US,Approved,AMBENONIUM CHLORIDE,0,0
RITALIN,NOVARTIS,Approved,METHYLPHENIDATE HYDROCHLORIDE,0,0
METI-DERM,SCHERING,Approved,PREDNISOLONE,0,0
METIMYD,SCHERING,Approved,PREDNISOLONE ACETATE; SULFACETAMIDE SODIUM,0,0
"HYPAQUE-M,90%",GE HEALTHCARE,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
"HYPAQUE-M,75%",GE HEALTHCARE,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
INVERSINE,TARGACEPT,Approved,MECAMYLAMINE HYDROCHLORIDE,0,0
METICORTELONE,SCHERING,Approved,PREDNISOLONE ACETATE,0,0
DELALUTIN,BRISTOL MYERS SQUIBB,Approved,HYDROXYPROGESTERONE CAPROATE,0,0
SPARINE,WYETH AYERST,Approved,PROMAZINE HYDROCHLORIDE,0,0
SPARINE,BAXTER HLTHCARE CORP,Approved,PROMAZINE HYDROCHLORIDE,0,0
QUARZAN,ROCHE,Approved,CLIDINIUM BROMIDE,0,0
MEDIHALER-EPI,3M,Approved,EPINEPHRINE BITARTRATE,0,0
MEDIHALER-ISO,3M,Approved,ISOPROTERENOL SULFATE,0,0
ISOPROTERENOL HYDROCHLORIDE,3M,Approved,ISOPROTERENOL HYDROCHLORIDE,0,0
CYTOMEL,KING PHARMS R AND D,Approved,LIOTHYRONINE SODIUM,0,0
ATARAX,PFIZER,Approved,HYDROXYZINE HYDROCHLORIDE,0,0
MYSOLINE,NURO PHARMA,Approved,PRIMIDONE,0,0
XYLOCAINE 4% PRESERVATIVE FREE,FRESENIUS KABI USA,Approved,LIDOCAINE HYDROCHLORIDE,0,0
XYLOCAINE,ASTRAZENECA,Approved,LIDOCAINE HYDROCHLORIDE,0,0
XYLOCAINE W/ EPINEPHRINE,ASTRAZENECA,Approved,EPINEPHRINE; LIDOCAINE HYDROCHLORIDE,0,0
LORFAN,ROCHE,Approved,LEVALLORPHAN TARTRATE,0,0
RESERPINE,EVERYLIFE,Approved,RESERPINE,0,0
PRELUDIN,BOEHRINGER INGELHEIM,Approved,PHENMETRAZINE HYDROCHLORIDE,0,0
ATARAX,ROERIG,Approved,HYDROXYZINE HYDROCHLORIDE,0,0
XYLOCAINE 5% W/ GLUCOSE 7.5%,ASTRAZENECA,Approved,LIDOCAINE HYDROCHLORIDE,0,0
ISUPREL,HOSPIRA,Approved,ISOPROTERENOL HYDROCHLORIDE,0,0
LERITINE,MERCK,Approved,ANILERIDINE PHOSPHATE,0,0
PBZ-SR,NOVARTIS,Approved,TRIPELENNAMINE HYDROCHLORIDE,0,0
MAGNACORT,PFIZER,Approved,HYDROCORTAMATE HYDROCHLORIDE,0,0
HYDELTRA-TBA,MERCK,Approved,PREDNISOLONE TEBUTATE,0,0
COMPAZINE,GLAXOSMITHKLINE,Approved,PROCHLORPERAZINE MALEATE,0,0
HYSERPIN,PHYS PRODS VA,Approved,RAUWOLFIA SERPENTINA ROOT,0,0
LERITINE,MERCK,Approved,ANILERIDINE HYDROCHLORIDE,0,0
CELONTIN,PARKE DAVIS,Approved,METHSUXIMIDE,0,0
BENDECTIN,SANOFI AVENTIS US,Approved,DOXYLAMINE SUCCINATE; PYRIDOXINE HYDROCHLORIDE,0,0
TRAL,ABBVIE,Approved,HEXOCYCLIUM METHYLSULFATE,0,0
HALOTESTIN,PHARMACIA AND UPJOHN,Approved,FLUOXYMESTERONE,0,0
DISIPAL,3M,Approved,ORPHENADRINE HYDROCHLORIDE,0,0
FLOROPRYL,MERCK,Approved,ISOFLUROPHATE,0,0
LEUKERAN,ASPEN GLOBAL INC,Approved,CHLORAMBUCIL,0,0
ORINASE,PHARMACIA AND UPJOHN,Approved,TOLBUTAMIDE,0,0
CANTIL,SANOFI AVENTIS US,Approved,MEPENZOLATE BROMIDE,0,0
MODERIL,PFIZER,Approved,RESCINNAMINE,0,0
ANTIVERT,CASPER PHARMA LLC,Approved,MECLIZINE HYDROCHLORIDE,0,0
COMPAZINE,GLAXOSMITHKLINE,Approved,PROCHLORPERAZINE EDISYLATE,0,0
DARBID,GLAXOSMITHKLINE,Approved,ISOPROPAMIDE IODIDE,0,0
ESTRADURIN,WYETH AYERST,Approved,POLYESTRADIOL PHOSPHATE,0,0
TRILAFON,SCHERING,Approved,PERPHENAZINE,0,0
IRON DEXTRAN,SANOFI AVENTIS US,Approved,IRON DEXTRAN,0,0
RUBIVITE,BEL MAR,Approved,CYANOCOBALAMIN,0,0
HARMONYL,ABBVIE,Approved,DESERPIDINE,0,0
DIMETANE,WYETH CONS,Approved,BROMPHENIRAMINE MALEATE,0,0
CORTICOTROPIN,ORGANICS LAGRANGE,Approved,CORTICOTROPIN,0,0
PEGANONE,RECORDATI RARE,Approved,ETHOTOIN,0,0
NORLUTIN,PARKE DAVIS,Approved,NORETHINDRONE,0,0
MIRADON,SCHERING,Approved,ANISINDIONE,0,0
BUCLADIN-S,STUART PHARMS,Approved,BUCLIZINE HYDROCHLORIDE,0,0
PHOSPHOTOPE,BRACCO,Approved,SODIUM PHOSPHATE P-32,0,0
IODOTOPE,BRACCO,Approved,SODIUM IODIDE I-131,0,0
PARACORT,PARKE DAVIS,Approved,PREDNISONE,0,0
PMB 400,WYETH AYERST,Approved,"ESTROGENS, CONJUGATED; MEPROBAMATE",0,0
PMB 200,WYETH AYERST,Approved,"ESTROGENS, CONJUGATED; MEPROBAMATE",0,0
ENOVID,GD SEARLE LLC,Approved,MESTRANOL; NORETHYNODREL,0,0
ENOVID-E,GD SEARLE LLC,Approved,MESTRANOL; NORETHYNODREL,0,0
ENOVID-E 21,GD SEARLE LLC,Approved,MESTRANOL; NORETHYNODREL,0,0
DARVON W/ ASA,XANODYNE PHARM,Approved,ASPIRIN; PROPOXYPHENE HYDROCHLORIDE,0,0
DARVON COMPOUND,XANODYNE PHARM,Approved,ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE,0,0
DARVON COMPOUND-65,XANODYNE PHARM,Approved,ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE,0,0
DARVON,XANODYNE PHARM,Approved,PROPOXYPHENE HYDROCHLORIDE,0,0
ROBAXIN,AUXILIUM PHARMS LLC,Approved,METHOCARBAMOL,0,0
ROBAXIN-750,AUXILIUM PHARMS LLC,Approved,METHOCARBAMOL,0,0
HYDELTRASOL,MERCK,Approved,PREDNISOLONE SODIUM PHOSPHATE,0,0
MILPREM-400,MEDPOINTE PHARM HLC,Approved,"ESTROGENS, CONJUGATED; MEPROBAMATE",0,0
MILPREM-200,MEDPOINTE PHARM HLC,Approved,"ESTROGENS, CONJUGATED; MEPROBAMATE",0,0
CARDRASE,PHARMACIA AND UPJOHN,Approved,ETHOXZOLAMIDE,0,0
WAMPOCAP,MEDPOINTE PHARM HLC,Approved,NIACIN,0,0
ACTIDIL,GLAXOSMITHKLINE,Approved,TRIPROLIDINE HYDROCHLORIDE,0,0
VISTARIL,PFIZER,Approved,HYDROXYZINE HYDROCHLORIDE,0,0
VESPRIN,BRISTOL MYERS SQUIBB,Approved,TRIFLUPROMAZINE HYDROCHLORIDE,0,0
COMPAZINE,GLAXOSMITHKLINE,Approved,PROCHLORPERAZINE,0,0
DIURIL,OAK PHARMS AKORN,Approved,CHLOROTHIAZIDE,0,0
DIURIL,OAK PHARMS AKORN,Approved,CHLOROTHIAZIDE SODIUM,0,0
MEDROL,PHARMACIA AND UPJOHN,Approved,METHYLPREDNISOLONE,0,0
ARISTOCORT,ASTELLAS,Approved,TRIAMCINOLONE,0,0
RESERPINE,IVAX SUB TEVA PHARMS,Approved,RESERPINE,0,0
DEPINAR,ARMOUR PHARM,Approved,CYANOCOBALAMIN; TANNIC ACID; ZINC ACETATE,0,0
TESSALON,PFIZER,Approved,BENZONATATE,0,0
LIQUAMAR,ORGANON USA INC,Approved,PHENPROCOUMON,0,0
GASTROGRAFIN,BRACCO,Approved,DIATRIZOATE MEGLUMINE; DIATRIZOATE SODIUM,0,0
PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE,ANI PHARMS,Approved,DEXTROMETHORPHAN HYDROBROMIDE; PROMETHAZINE HYDROCHLORIDE,0,0
FUROXONE,SHIRE,Approved,FURAZOLIDONE,0,0
KENACORT,DELCOR ASSET CORP,Approved,TRIAMCINOLONE,0,0
MEPROSPAN,MEDPOINTE PHARM HLC,Approved,MEPROBAMATE,0,0
KAYEXALATE,CONCORDIA PHARMS INC,Approved,SODIUM POLYSTYRENE SULFONATE,0,0
PARAFLEX,ORTHO MCNEIL PHARM,Approved,CHLORZOXAZONE,0,0
TEMARIL,ALLERGAN HERBERT,Approved,TRIMEPRAZINE TARTRATE,0,0
SINOGRAFIN,BRACCO,Approved,DIATRIZOATE MEGLUMINE; IODIPAMIDE MEGLUMINE,0,0
VESPRIN,APOTHECON,Approved,TRIFLUPROMAZINE HYDROCHLORIDE,0,0
FLUOTHANE,WYETH AYERST,Approved,HALOTHANE,0,0
CERUMENEX,PHARM RES ASSOC,Approved,TROLAMINE POLYPEPTIDE OLEATE CONDENSATE,0,0
ORA-TESTRYL,BRISTOL MYERS SQUIBB,Approved,FLUOXYMESTERONE,0,0
DARANIDE,TARO,Approved,DICHLORPHENAMIDE,0,0
KEVEYIS,TARO,Approved,DICHLORPHENAMIDE,0,0
DIMETANE-TEN,WYETH AYERST,Approved,BROMPHENIRAMINE MALEATE,0,0
STERANE,PFIZER,Approved,PREDNISOLONE ACETATE,0,0
VISTARIL,PFIZER,Approved,HYDROXYZINE PAMOATE,0,0
TRANCOPAL,SANOFI AVENTIS US,Approved,CHLORMEZANONE,0,0
SYNALGOS-DC,SUN PHARM INDS,Approved,ASPIRIN; CAFFEINE; DIHYDROCODEINE BITARTRATE,0,0
VESPRIN,APOTHECON,Approved,TRIFLUPROMAZINE,0,0
RAUWOLFIA SERPENTINA,IVAX SUB TEVA PHARMS,Approved,RAUWOLFIA SERPENTINA ROOT,0,0
ADDERALL 10,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
ADDERALL 20,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
ADDERALL 5,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
ADDERALL 30,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
ADDERALL 7.5,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
ADDERALL 12.5,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
ADDERALL 15,TEVA WOMENS,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
IC-GREEN,AKORN,Approved,INDOCYANINE GREEN,0,0
PARAFON FORTE DSC,JANSSEN R AND D,Approved,CHLORZOXAZONE,0,0
STELAZINE,GLAXOSMITHKLINE,Approved,TRIFLUOPERAZINE HYDROCHLORIDE,0,0
ANTURANE,NOVARTIS,Approved,SULFINPYRAZONE,0,0
BREVITAL SODIUM,PAR STERILE PRODUCTS,Approved,METHOHEXITAL SODIUM,0,0
KENALOG,DELCOR ASSET CORP,Approved,TRIAMCINOLONE ACETONIDE,0,0
DARICON,PFIZER,Approved,OXYPHENCYCLIMINE HYDROCHLORIDE,0,0
IONAMIN,UCB INC,Approved,PHENTERMINE RESIN COMPLEX,0,0
CARDIOGRAFIN,BRACCO,Approved,DIATRIZOATE MEGLUMINE,0,0
DIUPRES-250,MERCK,Approved,CHLOROTHIAZIDE; RESERPINE,0,0
DIUPRES-500,MERCK,Approved,CHLOROTHIAZIDE; RESERPINE,0,0
DIABINESE,PFIZER,Approved,CHLORPROPAMIDE,0,0
CARDIOQUIN,PHARM RES ASSOC,Approved,QUINIDINE POLYGALACTURONATE,0,0
BETAPRONE,FOREST LABS,Approved,PROPIOLACTONE,0,0
DECADRON,MERCK,Approved,DEXAMETHASONE,0,0
TEPANIL,3M,Approved,DIETHYLPROPION HYDROCHLORIDE,0,0
PENTOTHAL,ABBOTT,Approved,THIOPENTAL SODIUM,0,0
THIOTEPA,IMMUNEX,Approved,THIOTEPA,0,0
ARISTOCORT,SANDOZ,Approved,TRIAMCINOLONE DIACETATE,0,0
PHENY-PAS-TEBAMIN,PHARM RES ASSOC,Approved,PHENYL AMINOSALICYLATE,0,0
EQUAGESIC,CARACO,Approved,ASPIRIN; MEPROBAMATE,0,0
OPANA,ENDO PHARMS,Approved,OXYMORPHONE HYDROCHLORIDE,0,0
METHOTREXATE SODIUM,HOSPIRA,Approved,METHOTREXATE SODIUM,0,0
METHOTREXATE LPF,HOSPIRA,Approved,METHOTREXATE SODIUM,0,0
METHOTREXATE SODIUM PRESERVATIVE FREE,HOSPIRA,Approved,METHOTREXATE SODIUM,0,0
METHOTREXATE PRESERVATIVE FREE,HOSPIRA,Approved,METHOTREXATE SODIUM,0,0
NEPTAZANE,LEDERLE,Approved,METHAZOLAMIDE,0,0
TENUATE,ACTAVIS LABS UT INC,Approved,DIETHYLPROPION HYDROCHLORIDE,0,0
MEPERGAN,EUROHLTH INTL SARL,Approved,MEPERIDINE HYDROCHLORIDE; PROMETHAZINE HYDROCHLORIDE,0,0
NUMORPHAN,ENDO PHARMS,Approved,OXYMORPHONE HYDROCHLORIDE,0,0
KONAKION,ROCHE,Approved,PHYTONADIONE,0,0
OXYLONE,PHARMACIA AND UPJOHN,Approved,FLUOROMETHOLONE,0,0
PROLIXIN,APOTHECON,Approved,FLUPHENAZINE HYDROCHLORIDE,0,0
DEPO-MEDROL,PHARMACIA AND UPJOHN,Approved,METHYLPREDNISOLONE ACETATE,0,0
ATHROMBIN,PHARM RES ASSOC,Approved,WARFARIN SODIUM,0,0
ATHROMBIN-K,PHARM RES ASSOC,Approved,WARFARIN POTASSIUM,0,0
SODIUM PHOSPHATE P 32,MALLINCKRODT,Approved,SODIUM PHOSPHATE P-32,0,0
ROBAXIN,EUROHLTH INTL SARL,Approved,METHOCARBAMOL,0,0
SOMA,MEDA PHARMS,Approved,CARISOPRODOL,0,0
ESIDRIX,NOVARTIS,Approved,HYDROCHLOROTHIAZIDE,0,0
MELLARIL,NOVARTIS,Approved,THIORIDAZINE HYDROCHLORIDE,0,0
DISOMER,SCHERING,Approved,DEXBROMPHENIRAMINE MALEATE,0,0
HYDRODIURIL,MERCK,Approved,HYDROCHLOROTHIAZIDE,0,0
PRESAMINE,SANOFI AVENTIS US,Approved,IMIPRAMINE HYDROCHLORIDE,0,0
ALPHA CHYMAR,SOLA BARNES HIND,Approved,CHYMOTRYPSIN,0,0
TOFRANIL,NOVARTIS,Approved,IMIPRAMINE HYDROCHLORIDE,0,0
PROVERA,PHARMACIA AND UPJOHN,Approved,MEDROXYPROGESTERONE ACETATE,0,0
SOLU-MEDROL,PHARMACIA AND UPJOHN,Approved,METHYLPREDNISOLONE SODIUM SUCCINATE,0,0
HUMORSOL,MERCK,Approved,DEMECARIUM BROMIDE,0,0
DIURIL,SALIX PHARMS,Approved,CHLOROTHIAZIDE,0,0
SERPASIL-ESIDRIX #1,NOVARTIS,Approved,HYDROCHLOROTHIAZIDE; RESERPINE,0,0
SERPASIL-ESIDRIX #2,NOVARTIS,Approved,HYDROCHLOROTHIAZIDE; RESERPINE,0,0
DURABOLIN,ORGANON USA INC,Approved,NANDROLONE PHENPROPIONATE,0,0
ZOLYSE,ALCON,Approved,CHYMOTRYPSIN,0,0
NARDIL,PARKE DAVIS,Approved,PHENELZINE SULFATE,0,0
VIRAC REX,CHESEBROUGH PONDS,Approved,LAPYRIUM CHLORIDE; UNDECOYLIUM CHLORIDE IODINE COMPLEX,0,0
HISPRIL,GLAXOSMITHKLINE,Approved,DIPHENYLPYRALINE HYDROCHLORIDE,0,0
SALURON,SHIRE LLC,Approved,HYDROFLUMETHIAZIDE,0,0
TACARYL,WESTWOOD SQUIBB,Approved,METHDILAZINE HYDROCHLORIDE,0,0
TACARYL,WESTWOOD SQUIBB,Approved,METHDILAZINE,0,0
HYDROPRES 25,MERCK,Approved,HYDROCHLOROTHIAZIDE; RESERPINE,0,0
HYDROPRES 50,MERCK,Approved,HYDROCHLOROTHIAZIDE; RESERPINE,0,0
ARISTOCORT,ASTELLAS,Approved,TRIAMCINOLONE DIACETATE,0,0
MARPLAN,VALIDUS PHARMS INC,Approved,ISOCARBOXAZID,0,0
PHOSPHOLINE IODIDE,WYETH PHARMS INC,Approved,ECHOTHIOPHATE IODIDE,0,0
POVAN,PARKE DAVIS,Approved,PYRVINIUM PAMOATE,0,0
ORETIC,ABBVIE,Approved,HYDROCHLOROTHIAZIDE,0,0
DECADRON,MERCK,Approved,DEXAMETHASONE SODIUM PHOSPHATE,0,0
AKINETON,ABBVIE,Approved,BIPERIDEN HYDROCHLORIDE,0,0
COGENTIN,OAK PHARMS AKORN,Approved,BENZTROPINE MESYLATE,0,0
APRESOLINE-ESIDRIX,NOVARTIS,Approved,HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,0,0
PERMITIL,SCHERING,Approved,FLUPHENAZINE HYDROCHLORIDE,0,0
KENALOG-10,APOTHECON,Approved,TRIAMCINOLONE ACETONIDE,0,0
HYDROCORTONE,MERCK,Approved,HYDROCORTISONE SODIUM PHOSPHATE,0,0
ISORDIL,VALEANT PHARMS NORTH,Approved,ISOSORBIDE DINITRATE,0,0
ORINASE DIAGNOSTIC,PHARMACIA AND UPJOHN,Approved,TOLBUTAMIDE SODIUM,0,0
KENALOG IN ORABASE,DELCOR ASSET CORP,Approved,TRIAMCINOLONE ACETONIDE,0,0
MEDIHALER ERGOTAMINE,3M,Approved,ERGOTAMINE TARTRATE,0,0
KENALOG,RANBAXY LABS LTD,Approved,TRIAMCINOLONE ACETONIDE,0,0
MYDRIACYL,ALCON,Approved,TROPICAMIDE,0,0
GLUCAGON,LILLY,Approved,GLUCAGON HYDROCHLORIDE,0,0
CARBOCAINE W/ NEO-COBEFRIN,EASTMAN KODAK,Approved,LEVONORDEFRIN; MEPIVACAINE HYDROCHLORIDE,0,0
CARBOCAINE,EASTMAN KODAK,Approved,MEPIVACAINE HYDROCHLORIDE,0,0
ULO,3M,Approved,CHLOPHEDIANOL HYDROCHLORIDE,0,0
FOVANE,PFIZER,Approved,BENZTHIAZIDE,0,0
URESE,PFIZER,Approved,BENZTHIAZIDE,0,0
CYTOXAN,BAXTER HLTHCARE,Approved,CYCLOPHOSPHAMIDE,0,0
CYTOXAN (LYOPHILIZED),BAXTER HLTHCARE,Approved,CYCLOPHOSPHAMIDE,0,0
LYOPHILIZED CYTOXAN,BAXTER HLTHCARE,Approved,CYCLOPHOSPHAMIDE,0,0
ORETICYL 25,ABBVIE,Approved,DESERPIDINE; HYDROCHLOROTHIAZIDE,0,0
ORETICYL FORTE,ABBVIE,Approved,DESERPIDINE; HYDROCHLOROTHIAZIDE,0,0
ORETICYL 50,ABBVIE,Approved,DESERPIDINE; HYDROCHLOROTHIAZIDE,0,0
ALDACTONE,GD SEARLE LLC,Approved,SPIRONOLACTONE,0,0
UREAPHIL,HOSPIRA,Approved,UREA,0,0
RELA,SCHERING,Approved,CARISOPRODOL,0,0
NORFLEX,MEDICIS,Approved,ORPHENADRINE CITRATE,0,0
NATURETIN-2.5,APOTHECON,Approved,BENDROFLUMETHIAZIDE,0,0
NATURETIN-5,APOTHECON,Approved,BENDROFLUMETHIAZIDE,0,0
NATURETIN-10,APOTHECON,Approved,BENDROFLUMETHIAZIDE,0,0
VOSOL,HI TECH PHARMA,Approved,"ACETIC ACID, GLACIAL",0,0
NORLUTATE,PARKE DAVIS,Approved,NORETHINDRONE ACETATE,0,0
SER-AP-ES,NOVARTIS,Approved,HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE; RESERPINE,0,0
FLUOROURACIL,SPECTRUM PHARMS,Approved,FLUOROURACIL,0,0
AQUAMEPHYTON,TELIGENT PHARMA INC,Approved,PHYTONADIONE,0,0
PLEGINE,WYETH AYERST,Approved,PHENDIMETRAZINE TARTRATE,0,0
LIBRIUM,VALEANT PHARM INTL,Approved,CHLORDIAZEPOXIDE HYDROCHLORIDE,0,0
CARBOCAINE,HOSPIRA,Approved,MEPIVACAINE HYDROCHLORIDE,0,0
TINDAL,SCHERING,Approved,ACETOPHENAZINE MALEATE,0,0
ALPHADROL,PHARMACIA AND UPJOHN,Approved,FLUPREDNISOLONE,0,0
NAQUA,SCHERING,Approved,TRICHLORMETHIAZIDE,0,0
NAQUIVAL,SCHERING,Approved,RESERPINE; TRICHLORMETHIAZIDE,0,0
ROBAXISAL,ROBINS AH,Approved,ASPIRIN; METHOCARBAMOL,0,0
HYGROTON,SANOFI AVENTIS US,Approved,CHLORTHALIDONE,0,0
SYNTOCINON,RTRX,Approved,OXYTOCIN,0,0
LIBRIUM,VALEANT PHARMS LLC,Approved,CHLORDIAZEPOXIDE HYDROCHLORIDE,0,0
CHOLOXIN,ABBVIE,Approved,DEXTROTHYROXINE SODIUM,0,0
ISMELIN,NOVARTIS,Approved,GUANETHIDINE MONOSULFATE,0,0
BRONKOMETER,SANOFI AVENTIS US,Approved,ISOETHARINE MESYLATE,0,0
BRONKOSOL,SANOFI AVENTIS US,Approved,ISOETHARINE HYDROCHLORIDE,0,0
PARNATE,CONCORDIA PHARMS INC,Approved,TRANYLCYPROMINE SULFATE,0,0
SALUTENSIN,SHIRE,Approved,HYDROFLUMETHIAZIDE; RESERPINE,0,0
SALUTENSIN-DEMI,SHIRE,Approved,HYDROFLUMETHIAZIDE; RESERPINE,0,0
SOMA COMPOUND,MEDA PHARMS,Approved,ASPIRIN; CARISOPRODOL,0,0
SOMA COMPOUND W/ CODEINE,MEDA PHARMS,Approved,ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE,0,0
ZARONTIN,PARKE DAVIS,Approved,ETHOSUXIMIDE,0,0
LARGON,EUROHLTH INTL SARL,Approved,PROPIOMAZINE HYDROCHLORIDE,0,0
COLBENEMID,MERCK,Approved,COLCHICINE; PROBENECID,0,0
DISOPHROL,SCHERING,Approved,DEXBROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE,0,0
IVADANTIN,PROCTER AND GAMBLE,Approved,NITROFURANTOIN SODIUM,0,0
AKINETON,ABBVIE,Approved,BIPERIDEN LACTATE,0,0
MEDROL ACETATE,PHARMACIA AND UPJOHN,Approved,METHYLPREDNISOLONE ACETATE,0,0
DIDREX,PHARMACIA AND UPJOHN,Approved,BENZPHETAMINE HYDROCHLORIDE,0,0
THIOGUANINE,ASPEN GLOBAL INC,Approved,THIOGUANINE,0,0
LOMOTIL,GD SEARLE LLC,Approved,ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,0,0
AKRINOL,SCHERING,Approved,ACRISORCIN,0,0
TARACTAN,ROCHE,Approved,CHLORPROTHIXENE,0,0
